PREC,PREC,PREC,TEMP,UMID_MIN,UMID_MAX,RAD,PORT
0.0,0.0,0.0,20.4,85.0,90.0,0.038,0.06
0.0,0.0,0.0,18.7,91.0,95.0,0.0,0.07
0.0,0.0,0.0,19.1,93.0,96.0,0.0,0.06
0.0,0.0,0.0,19.7,72.0,89.0,0.0,0.06
0.0,0.0,0.0,19.3,69.0,82.0,0.0,0.06
0.0,0.0,0.0,18.1,83.0,88.0,0.0,0.05
0.0,0.0,0.0,17.7,89.0,90.0,0.0,0.06
0.0,0.0,0.0,17.3,91.0,92.0,0.0,0.06
0.0,0.0,0.0,16.6,92.0,94.0,0.0,0.06
0.0,0.0,0.0,16.1,94.0,96.0,0.0,0.05
0.0,0.0,0.0,16.7,94.0,95.0,0.038,0.05
0.0,0.0,0.0,17.9,85.0,93.0,0.301,0.05
0.0,0.0,0.0,20.2,69.0,81.0,1.236,0.04
0.0,0.0,0.0,21.9,59.0,61.0,1.688,0.03
0.0,0.0,0.0,22.2,60.0,62.0,0.885,0.04
0.0,0.0,0.0,22.4,60.0,62.0,0.703,0.05
0.0,0.0,0.0,23.1,57.0,61.0,1.224,0.05
0.0,0.0,0.0,23.7,53.0,56.0,1.481,0.05
0.0,0.0,0.0,24.8,48.0,55.0,1.55,0.05
0.0,0.0,0.0,24.3,49.0,54.0,1.582,0.05
0.0,0.0,0.0,24.6,52.0,54.0,1.067,0.06
0.0,0.0,0.0,24.3,53.0,61.0,0.734,0.06
0.0,0.0,0.0,23.1,59.0,72.0,0.226,0.04
0.0,0.0,0.0,21.8,74.0,79.0,0.069,0.04
0.0,0.0,0.0,20.6,81.0,86.0,0.0,0.05
0.0,0.0,0.0,19.7,88.0,90.0,0.0,0.05
0.0,0.0,12.8,18.7,90.0,92.0,0.0,0.05
0.0,0.0,2.2,17.6,94.0,96.0,0.0,0.05
0.0,1.2,9.4,17.8,95.0,95.0,0.0,0.06
0.0,0.4,1.4,18.0,95.0,95.0,0.0,0.06
0.2,10.6,5.0,17.8,95.0,96.0,0.0,0.07
1.4,0.4,2.6,17.8,96.0,97.0,0.0,0.07
0.0,0.0,0.0,17.3,98.0,98.0,0.0,0.05
0.0,0.0,0.0,17.3,98.0,99.0,0.0,0.05
0.0,0.0,0.0,17.4,98.0,98.0,0.013,0.05
0.0,0.0,0.0,17.5,98.0,99.0,0.157,0.06
0.0,0.0,0.0,19.4,88.0,99.0,1.048,0.06
0.0,0.0,0.0,22.0,70.0,80.0,1.211,0.03
0.2,0.0,0.0,22.5,64.0,74.0,1.111,0.05
0.0,0.0,0.0,23.8,60.0,73.0,1.864,0.03
0.0,0.0,0.0,24.7,56.0,60.0,1.989,0.04
0.0,0.0,0.0,24.5,59.0,62.0,1.218,0.05
0.0,0.0,0.0,25.2,56.0,62.0,1.531,0.05
0.0,0.0,0.0,24.7,56.0,60.0,1.525,0.05
0.0,0.0,0.0,24.0,63.0,74.0,1.01,0.05
0.0,0.0,0.0,23.1,76.0,78.0,0.533,0.03
0.0,0.0,0.0,23.0,76.0,81.0,0.238,0.04
0.0,0.0,0.0,21.7,82.0,84.0,0.1,0.04
0.0,0.0,0.0,20.7,85.0,89.0,0.006,0.04
0.0,0.0,0.2,21.1,63.0,89.0,0.0,0.03
0.0,0.4,3.8,18.0,72.0,89.0,0.0,0.04
0.0,1.4,0.0,16.6,90.0,94.0,0.0,0.04
0.0,0.0,0.0,16.1,94.0,95.0,0.0,0.04
0.4,0.4,0.2,15.9,96.0,96.0,0.0,0.04
0.0,0.0,0.0,15.5,96.0,97.0,0.0,0.05
0.0,0.0,0.0,14.3,97.0,97.0,0.0,0.03
0.0,0.0,0.0,13.1,97.0,97.0,0.0,0.04
0.0,0.0,0.0,12.3,97.0,98.0,0.0,0.04
0.0,0.2,0.0,12.1,98.0,98.0,0.113,0.04
0.0,0.0,0.0,13.7,96.0,100.0,0.709,0.04
0.0,0.0,0.0,17.1,77.0,93.0,1.356,0.03
0.0,0.0,0.0,20.0,66.0,70.0,1.939,0.02
0.0,0.0,0.0,23.2,55.0,66.0,2.68,0.02
0.0,0.0,0.0,25.2,44.0,54.0,3.169,0.03
0.0,0.0,0.0,24.9,44.0,47.0,3.464,0.03
0.0,0.0,0.0,25.5,42.0,46.0,3.64,0.04
0.0,0.0,0.0,26.2,39.0,44.0,2.441,0.04
0.0,0.0,0.0,25.5,43.0,47.0,2.931,0.04
0.0,0.0,0.0,26.3,43.0,45.0,2.366,0.04
0.0,0.0,0.0,26.1,41.0,43.0,1.776,0.04
0.0,0.0,0.0,26.0,42.0,47.0,1.086,0.04
0.0,0.0,0.0,22.1,58.0,70.0,0.207,0.04
0.0,0.0,0.0,19.3,77.0,86.0,0.056,0.03
0.0,0.0,0.0,17.2,89.0,93.0,0.0,0.03
0.0,0.0,0.0,16.3,94.0,96.0,0.0,0.03
0.0,0.0,0.0,15.8,96.0,96.0,0.0,0.03
0.0,0.0,0.0,15.4,97.0,98.0,0.0,0.03
0.0,0.0,0.0,15.0,98.0,98.0,0.0,0.03
0.0,0.0,0.0,14.6,98.0,98.0,0.0,0.03
0.0,0.0,0.0,14.9,98.0,99.0,0.0,0.03
0.0,0.0,0.0,14.4,98.0,99.0,0.0,0.03
0.0,0.0,0.0,14.0,98.0,99.0,0.0,0.03
0.0,0.0,0.0,14.0,99.0,99.0,0.119,0.02
0.0,0.0,0.0,15.9,99.0,100.0,0.577,0.04
0.0,0.0,0.0,19.5,76.0,97.0,1.274,0.01
0.0,0.0,0.0,22.7,58.0,72.0,1.939,0.01
0.0,0.0,0.0,24.7,55.0,60.0,2.648,0.01
0.0,0.0,0.0,25.1,55.0,57.0,2.874,0.01
0.0,0.0,0.0,26.0,53.0,56.0,1.845,0.02
0.0,0.0,0.0,26.4,53.0,56.0,2.36,0.03
0.0,0.0,0.0,26.7,52.0,56.0,1.676,0.03
0.0,0.0,0.0,27.0,51.0,55.0,1.927,0.03
0.0,0.0,0.0,27.2,51.0,52.0,0.866,0.03
0.0,0.0,0.0,26.8,50.0,53.0,0.389,0.03
0.0,0.0,0.0,26.7,53.0,56.0,0.37,0.03
0.0,0.0,0.0,25.8,56.0,67.0,0.289,0.03
0.0,0.0,0.0,22.7,74.0,83.0,0.044,0.01
0.0,0.0,0.0,20.6,86.0,90.0,0.0,0.02
0.0,0.0,0.0,18.6,90.0,94.0,0.0,0.03
0.0,0.0,0.0,17.5,95.0,96.0,0.0,0.02
0.0,0.0,0.0,16.7,96.0,97.0,0.0,0.02
0.0,0.0,0.0,16.0,97.0,98.0,0.0,0.03
0.0,0.0,0.0,15.4,98.0,98.0,0.0,0.02
0.0,0.0,0.0,15.3,98.0,99.0,0.0,0.03
0.0,0.0,0.0,14.9,98.0,99.0,0.0,0.03
0.0,0.0,0.0,15.3,99.0,99.0,0.0,0.03
0.0,0.0,0.0,16.0,99.0,99.0,0.0,0.03
0.0,0.0,0.0,16.8,99.0,100.0,0.019,0.02
0.0,0.0,0.0,18.3,99.0,99.0,0.075,0.02
0.0,0.0,0.0,20.8,76.0,97.0,0.402,0.01
0.0,0.0,0.0,23.2,62.0,74.0,2.021,0.01
0.0,0.0,0.0,23.5,56.0,58.0,1.374,0.01
0.0,0.0,0.0,24.4,49.0,57.0,1.249,0.01
0.0,0.0,0.0,24.9,46.0,49.0,2.209,0.01
0.0,0.0,0.0,24.9,47.0,50.0,1.412,0.01
0.0,0.0,0.0,25.1,51.0,52.0,1.443,0.02
0.0,0.0,0.0,24.8,54.0,57.0,1.061,0.02
0.0,0.0,0.0,24.5,58.0,62.0,0.571,0.02
0.0,0.0,0.0,24.1,62.0,66.0,0.326,0.02
0.0,0.0,0.0,23.2,68.0,78.0,0.119,0.02
0.0,0.0,0.0,21.6,79.0,83.0,0.0,0.02
0.0,0.0,0.0,20.5,86.0,89.0,0.0,0.02
0.0,0.0,0.0,19.1,90.0,92.0,0.0,0.02
0.0,0.0,0.0,17.9,94.0,96.0,0.0,0.01
0.0,0.0,0.0,18.0,96.0,96.0,0.0,0.02
0.0,0.0,0.0,18.2,96.0,96.0,0.0,0.02
0.0,0.0,0.0,18.2,96.0,96.0,0.0,0.01
0.0,0.0,0.0,17.9,96.0,97.0,0.0,0.02
0.0,0.0,0.0,17.5,96.0,97.0,0.0,0.01
0.0,0.0,0.0,17.3,97.0,98.0,0.0,0.02
0.0,0.0,0.0,17.6,98.0,98.0,0.056,0.01
0.0,0.0,0.0,18.5,96.0,98.0,0.201,0.02
0.0,0.0,0.0,20.7,77.0,95.0,0.715,0.02
0.0,0.0,0.0,21.7,67.0,73.0,0.747,0.01
0.0,0.0,0.0,21.4,70.0,73.0,0.301,-0.01
0.0,0.0,0.0,22.1,66.0,71.0,0.665,0.01
0.0,0.0,0.0,22.9,61.0,65.0,1.437,0.0
0.0,0.0,0.0,23.7,59.0,62.0,1.381,0.0
0.0,0.0,0.0,24.9,54.0,61.0,1.487,0.01
0.0,0.0,0.0,25.7,54.0,58.0,1.224,0.01
0.0,0.0,0.0,25.8,52.0,56.0,1.117,0.02
0.0,0.0,0.0,26.3,50.0,54.0,0.872,0.02
0.0,0.0,0.0,25.6,53.0,60.0,0.49,0.02
0.0,0.0,0.0,23.7,63.0,75.0,0.151,0.02
0.0,0.0,0.0,21.3,78.0,87.0,0.013,0.01
0.0,0.0,0.0,19.2,89.0,94.0,0.0,0.01
0.0,0.0,0.0,17.8,94.0,96.0,0.0,0.02
0.0,0.0,0.0,17.2,97.0,97.0,0.0,0.01
0.0,0.0,0.0,16.4,97.0,98.0,0.0,0.01
0.0,0.0,0.0,15.5,98.0,98.0,0.0,0.01
0.0,0.0,0.0,15.0,98.0,99.0,0.0,0.02
0.0,0.0,0.0,14.6,98.0,99.0,0.0,0.01
0.0,0.0,0.0,13.9,99.0,99.0,0.0,0.01
0.0,0.0,0.0,13.4,99.0,99.0,0.0,0.01
0.0,0.0,0.0,13.4,99.0,99.0,0.082,0.01
0.0,0.0,0.0,15.1,98.0,100.0,0.659,0.01
0.0,0.0,0.0,18.9,78.0,97.0,1.299,-0.01
0.0,0.0,0.0,22.0,58.0,71.0,1.864,-0.05
0.0,0.0,0.0,24.4,54.0,61.0,2.498,-0.01
0.0,0.0,0.0,25.3,53.0,54.0,2.485,0.0
0.0,0.0,0.0,25.4,49.0,55.0,3.238,0.0
0.0,0.6,0.0,24.9,53.0,54.0,2.724,0.01
0.2,0.0,0.0,23.5,56.0,74.0,2.04,0.0
0.0,0.0,0.0,23.7,61.0,79.0,1.833,0.01
0.0,0.0,0.0,26.1,50.0,62.0,0.973,0.03
0.0,0.0,0.0,25.6,46.0,70.0,1.218,0.01
0.0,0.0,0.0,23.9,68.0,74.0,0.326,0.0
0.0,0.0,0.0,21.7,76.0,85.0,0.138,0.01
0.0,0.0,0.0,19.6,85.0,90.0,0.025,0.01
0.0,0.0,0.0,17.8,91.0,92.0,0.0,0.01
0.0,0.0,0.0,17.0,92.0,94.0,0.0,0.01
0.0,0.0,0.0,16.3,94.0,94.0,0.0,0.01
0.0,0.0,0.0,15.0,95.0,96.0,0.0,0.01
0.0,0.0,0.0,14.2,96.0,97.0,0.0,0.01
0.0,0.0,0.0,13.5,97.0,98.0,0.0,0.01
0.0,0.0,0.0,13.2,98.0,98.0,0.0,0.01
0.0,0.0,0.0,12.6,98.0,98.0,0.0,0.0
0.0,0.0,0.0,12.4,98.0,98.0,0.0,0.0
0.0,0.0,0.0,12.4,98.0,99.0,0.082,0.0
0.0,0.0,0.0,14.1,98.0,100.0,0.665,0.0
0.0,0.0,0.0,18.0,75.0,95.0,1.305,0.0
0.0,0.0,0.0,21.6,60.0,72.0,2.008,-0.01
0.0,0.0,0.0,24.8,48.0,59.0,2.579,-0.03
0.0,0.0,0.0,27.2,36.0,44.0,3.019,-0.01
0.0,0.0,0.0,27.7,35.0,35.0,3.345,-0.01
0.0,0.0,0.0,28.5,34.0,40.0,3.433,0.01
0.0,0.0,0.0,29.2,30.0,34.0,2.83,0.01
0.0,0.0,0.0,29.5,30.0,32.0,2.918,0.01
0.0,0.0,0.0,28.5,33.0,37.0,2.366,0.01
0.0,0.0,0.0,28.3,35.0,36.0,1.77,0.01
0.0,0.0,0.0,27.6,38.0,41.0,0.992,0.01
0.0,0.0,0.0,25.2,45.0,61.0,0.22,0.01
0.0,0.0,0.0,22.2,63.0,78.0,0.056,0.0
0.0,0.0,0.0,19.4,81.0,87.0,0.0,0.0
0.0,0.0,0.0,17.9,88.0,90.0,0.0,0.0
0.0,0.0,0.0,16.5,91.0,93.0,0.0,0.0
0.0,0.0,0.0,15.3,94.0,96.0,0.0,0.01
0.0,0.0,0.0,14.4,96.0,97.0,0.0,0.0
0.0,0.0,0.0,13.8,97.0,98.0,0.0,0.0
0.0,0.0,0.0,13.2,98.0,98.0,0.0,0.0
0.0,0.0,0.0,12.6,98.0,98.0,0.0,0.0
0.0,0.0,0.0,12.3,98.0,98.0,0.0,0.0
0.0,0.0,0.0,12.4,98.0,98.0,0.05,-0.01
0.0,0.0,0.0,13.3,99.0,99.0,0.596,0.0
0.0,0.0,0.0,15.7,95.0,99.0,0.722,-0.01
0.0,0.0,0.0,20.2,63.0,90.0,1.933,-0.03
0.0,0.0,0.0,24.4,51.0,59.0,2.498,-0.02
0.0,0.0,0.0,25.0,44.0,52.0,2.504,-0.01
0.0,0.0,0.0,25.9,40.0,47.0,2.09,-0.01
0.0,0.0,0.0,27.4,41.0,57.0,2.661,0.0
0.0,0.0,0.0,29.1,33.0,36.0,2.573,0.0
0.0,0.0,0.0,29.6,29.0,32.0,2.874,0.0
0.0,0.0,0.0,30.0,29.0,32.0,2.328,0.01
0.0,0.0,0.0,29.7,30.0,31.0,1.814,0.0
0.0,0.0,0.0,28.2,30.0,43.0,0.96,0.0
0.0,0.0,0.0,23.4,48.0,63.0,0.132,0.0
0.0,0.0,0.0,19.5,70.0,81.0,0.031,-0.02
0.0,0.0,0.0,17.0,85.0,90.0,0.0,-0.01
0.0,0.0,0.0,15.6,90.0,92.0,0.0,0.0
0.0,0.0,0.0,14.7,93.0,95.0,0.0,0.0
0.0,0.0,0.0,14.2,95.0,96.0,0.0,0.0
0.0,0.0,0.0,14.1,96.0,96.0,0.0,0.0
0.0,0.0,0.0,14.1,96.0,97.0,0.0,0.0
0.0,0.0,0.0,14.5,96.0,97.0,0.0,0.0
0.0,0.0,0.0,14.9,96.0,96.0,0.0,0.0
0.0,0.0,0.0,15.4,95.0,96.0,0.0,0.0
0.2,0.6,0.0,15.7,95.0,96.0,0.0,0.0
0.2,0.2,0.2,15.9,96.0,98.0,0.038,0.0
0.2,0.2,0.0,17.0,98.0,98.0,0.232,0.0
0.0,0.0,0.0,19.1,86.0,97.0,0.885,0.0
0.0,0.0,0.0,21.1,74.0,87.0,1.199,-0.02
0.0,0.0,0.0,25.1,45.0,64.0,2.397,-0.02
0.0,0.0,0.0,26.5,43.0,48.0,3.132,-0.01
0.0,0.0,0.0,27.1,44.0,47.0,3.32,0.0
0.0,0.0,0.0,27.8,45.0,47.0,2.661,0.0
0.0,0.0,0.0,27.6,42.0,48.0,2.774,0.0
0.0,0.0,0.0,24.6,52.0,73.0,0.584,-0.01
0.0,0.0,0.0,23.2,70.0,80.0,0.377,-0.01
0.0,0.0,0.0,25.5,59.0,63.0,0.797,-0.01
0.0,0.0,0.0,22.8,70.0,78.0,0.157,0.0
0.0,0.0,0.0,21.0,80.0,88.0,0.031,0.0
0.0,0.0,0.0,19.1,90.0,93.0,0.0,-0.02
0.0,0.0,0.0,17.8,94.0,96.0,0.0,0.0
0.0,0.0,0.0,16.9,96.0,97.0,0.0,0.0
0.0,0.0,0.0,16.3,97.0,98.0,0.0,0.0
0.0,0.0,0.0,15.7,98.0,98.0,0.0,0.0
0.0,0.0,0.0,15.2,98.0,98.0,0.0,0.0
0.0,0.0,0.0,14.8,98.0,99.0,0.0,-0.01
0.0,0.0,0.0,14.3,99.0,99.0,0.0,-0.01
0.0,0.0,0.0,13.9,99.0,99.0,0.0,-0.01
0.0,0.0,0.0,14.0,99.0,99.0,0.075,0.0
0.0,0.0,0.0,15.5,99.0,100.0,0.634,0.0
0.0,0.0,0.0,19.2,78.0,97.0,1.261,-0.02
0.0,0.0,0.0,22.8,57.0,73.0,1.908,-0.02
0.0,0.0,0.0,25.7,45.0,45.0,2.473,-0.03
0.0,0.0,0.0,26.6,41.0,43.0,2.931,-0.02
0.0,0.0,0.0,27.3,42.0,44.0,3.188,-0.02
0.0,0.0,0.0,27.8,41.0,42.0,3.251,-0.01
0.0,0.0,0.0,28.5,41.0,45.0,2.674,0.0
0.0,0.0,0.0,28.9,41.0,43.0,2.78,-0.01
0.0,0.0,0.0,28.9,43.0,43.0,1.996,-0.01
0.0,0.0,0.0,28.7,42.0,43.0,1.469,0.0
0.0,0.0,0.0,28.3,45.0,47.0,0.822,0.0
0.0,0.0,0.0,25.4,48.0,67.0,0.201,-0.02
0.0,0.0,0.0,21.8,71.0,84.0,0.006,-0.03
0.0,0.0,0.0,19.3,87.0,92.0,0.0,-0.02
0.0,0.0,0.0,18.3,93.0,95.0,0.0,-0.01
0.0,0.0,0.0,18.5,93.0,94.0,0.0,0.0
0.0,0.0,0.0,18.7,91.0,92.0,0.0,-0.01
0.0,0.0,0.0,18.0,92.0,93.0,0.0,-0.01
0.0,0.0,0.0,17.0,94.0,94.0,0.0,-0.01
0.0,0.0,0.0,16.0,94.0,94.0,0.0,0.0
0.0,0.0,0.0,14.6,94.0,96.0,0.0,-0.01
0.0,0.0,0.0,13.4,96.0,97.0,0.0,-0.02
0.0,0.0,0.0,13.0,97.0,98.0,0.075,-0.01
0.0,0.0,0.0,15.0,90.0,98.0,0.703,-0.01
0.0,0.0,0.0,18.7,61.0,75.0,1.218,-0.03
0.0,0.0,0.0,23.3,50.0,58.0,1.983,-0.05
0.0,0.0,0.0,26.2,46.0,51.0,2.473,-0.04
0.0,0.0,0.0,28.9,34.0,37.0,2.893,-0.02
0.0,0.0,0.0,29.0,37.0,40.0,3.213,-0.01
0.0,0.0,0.0,29.3,38.0,47.0,2.14,-0.03
0.0,0.0,0.0,29.7,45.0,46.0,2.184,-0.03
0.0,2.2,0.0,27.3,48.0,66.0,2.096,-0.03
0.0,1.8,0.8,23.9,72.0,77.0,1.054,-0.03
0.0,0.0,0.0,23.4,68.0,82.0,0.966,-0.02
0.0,0.0,0.0,24.4,67.0,73.0,0.923,-0.02
0.0,0.0,0.0,21.9,77.0,86.0,0.075,-0.01
0.0,0.0,0.0,20.2,88.0,92.0,0.006,-0.01
0.0,0.0,0.0,18.9,93.0,95.0,0.0,-0.01
0.0,0.0,0.0,17.8,95.0,96.0,0.0,-0.01
0.0,0.0,0.0,17.1,96.0,97.0,0.0,0.0
0.0,0.0,0.0,17.0,98.0,98.0,0.0,0.0
0.0,0.0,0.0,16.9,98.0,98.0,0.0,0.0
0.0,0.0,0.0,16.7,98.0,98.0,0.0,0.0
0.0,0.0,0.0,15.9,98.0,98.0,0.0,0.0
0.0,0.0,0.0,15.5,98.0,99.0,0.0,-0.01
0.0,0.0,0.0,15.0,98.0,99.0,0.0,0.0
0.0,0.0,0.0,14.9,99.0,99.0,0.063,-0.01
0.0,0.0,0.0,16.7,99.0,100.0,0.584,-0.01
0.0,0.0,0.0,20.5,76.0,96.0,1.299,-0.02
0.0,0.0,0.0,23.1,66.0,79.0,1.776,-0.03
0.0,0.0,0.0,26.6,49.0,57.0,2.36,-0.03
0.0,0.0,0.0,28.2,46.0,49.0,2.661,-0.02
0.0,0.0,0.0,28.9,47.0,48.0,2.749,-0.01
0.0,0.0,0.0,28.4,46.0,53.0,2.78,-0.01
0.0,0.0,0.0,27.4,49.0,69.0,2.535,-0.01
0.0,0.0,0.0,27.9,51.0,60.0,1.795,-0.01
3.0,9.4,0.0,22.6,71.0,83.0,0.992,-0.01
9.4,12.0,0.8,19.4,76.0,92.0,0.308,-0.01
2.8,0.0,5.8,18.6,95.0,98.0,0.458,-0.02
0.0,0.0,0.0,18.9,93.0,94.0,0.169,0.02
0.0,0.0,0.0,18.1,95.0,97.0,0.031,0.06
0.0,0.0,0.0,17.5,97.0,98.0,0.0,0.07
0.0,0.0,0.0,17.0,98.0,98.0,0.0,0.06
0.0,0.0,0.0,16.5,98.0,98.0,0.0,0.05
0.0,0.0,0.0,15.6,98.0,99.0,0.0,0.04
0.0,0.0,0.0,15.1,99.0,99.0,0.0,0.03
0.0,0.0,0.0,14.6,99.0,99.0,0.0,0.03
0.0,0.0,0.0,14.4,99.0,99.0,0.0,0.02
0.0,0.0,0.0,13.8,99.0,99.0,0.0,0.02
0.0,0.0,0.0,13.5,99.0,99.0,0.0,0.02
0.0,0.0,0.0,13.5,99.0,100.0,0.05,0.02
0.0,0.0,0.0,14.8,99.0,100.0,0.703,0.02
0.0,0.0,0.0,17.9,85.0,99.0,1.356,-0.01
0.0,0.0,0.0,20.1,75.0,78.0,1.989,-0.01
0.0,0.0,0.0,24.3,50.0,73.0,2.542,-0.02
0.0,0.0,0.0,27.0,48.0,51.0,2.994,-0.01
0.0,0.0,0.0,27.5,48.0,53.0,3.15,0.0
0.0,0.0,0.0,28.3,49.0,52.0,3.276,0.0
0.0,0.0,0.0,29.1,50.0,56.0,1.688,0.01
0.0,0.0,0.0,29.0,49.0,54.0,1.701,0.01
0.0,0.0,0.0,28.4,51.0,61.0,0.791,0.01
0.0,0.0,0.0,25.1,72.0,82.0,1.381,0.01
0.0,0.0,0.0,24.2,83.0,86.0,0.784,0.0
0.0,0.0,0.0,23.6,80.0,86.0,0.163,0.0
0.0,0.0,0.0,21.8,88.0,94.0,0.019,0.0
0.0,0.0,0.0,20.2,94.0,96.0,0.0,0.0
0.0,0.0,0.0,19.1,97.0,98.0,0.0,0.0
0.0,0.0,0.0,18.3,98.0,98.0,0.0,0.0
0.0,0.0,0.0,17.7,98.0,99.0,0.0,0.0
0.0,0.0,0.0,17.1,98.0,99.0,0.0,0.0
0.0,0.0,0.0,16.7,99.0,99.0,0.0,0.0
0.0,0.0,0.0,16.5,99.0,100.0,0.0,0.0
0.0,0.0,0.0,16.1,99.0,99.0,0.0,0.0
0.0,0.0,0.0,16.0,99.0,99.0,0.0,0.0
0.0,0.0,0.0,15.9,99.0,100.0,0.038,0.0
0.0,0.0,0.0,16.9,100.0,100.0,0.446,-0.01
0.0,0.0,0.0,20.2,92.0,100.0,1.161,-0.01
0.0,0.0,0.0,23.8,68.0,83.0,1.839,-0.03
0.0,0.0,0.0,27.0,55.0,67.0,2.41,-0.03
0.0,0.0,0.0,28.6,53.0,55.0,2.837,-0.01
0.0,0.0,0.0,29.5,49.0,53.0,1.782,-0.01
0.0,0.0,0.0,30.3,51.0,56.0,2.253,0.0
0.0,0.0,0.0,30.6,52.0,53.0,1.996,0.0
0.0,0.0,0.0,29.6,50.0,56.0,1.55,0.0
3.8,0.0,0.0,26.9,58.0,86.0,0.948,0.0
0.4,3.0,0.0,24.5,87.0,94.0,0.54,0.0
0.0,0.0,0.0,24.6,84.0,89.0,0.521,0.0
0.0,0.0,0.0,23.9,86.0,93.0,0.188,0.0
0.0,0.0,0.0,22.5,94.0,96.0,0.025,0.0
0.0,0.0,0.0,21.3,97.0,98.0,0.0,0.0
0.0,0.0,0.0,20.3,98.0,99.0,0.0,-0.01
0.0,0.0,0.0,19.6,98.0,99.0,0.0,0.0
0.0,0.0,0.0,19.0,99.0,100.0,0.0,0.0
0.0,0.0,0.0,18.5,99.0,99.0,0.0,-0.01
0.0,0.0,0.0,18.2,99.0,100.0,0.0,-0.01
0.0,0.0,0.0,17.9,100.0,100.0,0.0,0.0
0.0,0.0,0.0,17.4,99.0,100.0,0.0,-0.01
0.0,0.0,0.0,17.1,99.0,100.0,0.0,0.0
0.0,0.0,0.0,17.1,100.0,100.0,0.063,0.0
0.0,0.0,0.0,18.3,100.0,100.0,0.546,-0.01
0.0,0.0,0.0,21.3,93.0,100.0,1.155,-0.02
0.0,0.0,0.0,24.0,76.0,83.0,1.795,-0.03
0.0,0.0,0.0,26.9,57.0,74.0,2.366,-0.03
0.0,0.2,0.0,28.6,58.0,62.0,2.805,-0.02
0.0,0.0,0.0,29.5,55.0,60.0,3.138,-0.02
0.0,0.0,0.0,30.2,52.0,56.0,2.485,-0.01
0.0,0.0,0.0,30.7,53.0,55.0,2.347,0.0
0.0,0.0,0.0,30.6,55.0,59.0,2.335,-0.01
0.0,0.0,0.0,31.4,50.0,51.0,1.814,0.0
0.0,0.0,0.0,31.3,49.0,54.0,1.456,0.0
0.0,0.0,0.0,29.8,50.0,70.0,0.709,0.0
0.0,0.0,0.0,26.7,74.0,80.0,0.163,-0.01
0.0,0.0,0.0,24.0,83.0,90.0,0.031,-0.01
0.0,0.0,0.0,22.1,92.0,96.0,0.0,-0.01
0.0,0.0,0.0,21.0,96.0,97.0,0.0,-0.01
0.0,0.0,0.0,20.0,98.0,98.0,0.0,-0.01
0.0,0.0,0.0,19.4,98.0,99.0,0.0,-0.01
0.0,0.0,0.0,19.0,99.0,99.0,0.0,-0.01
0.0,0.0,0.0,18.6,99.0,99.0,0.0,-0.01
0.0,0.0,0.0,18.1,99.0,100.0,0.0,-0.01
0.0,0.0,0.0,17.8,99.0,100.0,0.0,-0.01
0.0,0.0,0.0,17.4,99.0,100.0,0.0,-0.01
0.0,0.0,0.0,17.5,100.0,100.0,0.075,-0.01
0.0,0.0,0.0,18.8,100.0,100.0,0.515,-0.01
0.0,0.0,0.0,22.3,81.0,100.0,1.167,-0.03
0.0,0.0,0.0,25.7,63.0,77.0,1.782,-0.04
0.0,0.0,0.0,28.0,57.0,60.0,2.316,-0.04
0.0,0.0,0.0,29.4,57.0,59.0,2.717,-0.03
0.0,0.0,0.0,30.2,54.0,56.0,3.044,-0.02
0.0,0.0,0.0,31.0,53.0,56.0,2.937,-0.02
0.0,0.0,0.0,31.2,51.0,56.0,2.51,-0.02
0.0,0.0,0.0,31.6,48.0,52.0,2.604,-0.02
0.0,0.0,0.0,32.2,43.0,47.0,2.134,-0.01
0.0,0.0,0.0,32.0,43.0,45.0,1.55,-0.01
0.0,0.0,0.0,31.2,43.0,46.0,0.759,-0.02
0.0,0.0,0.0,26.7,56.0,76.0,0.113,-0.04
0.0,0.0,0.0,23.3,78.0,87.0,0.019,-0.02
0.0,0.0,0.0,21.1,89.0,93.0,0.0,-0.03
0.0,0.0,0.0,19.9,94.0,95.0,0.0,-0.03
0.0,0.0,0.0,19.0,96.0,96.0,0.0,-0.02
0.0,0.0,0.0,18.4,97.0,98.0,0.0,-0.02
0.0,0.0,0.0,18.1,98.0,98.0,0.0,-0.03
0.0,0.0,0.0,17.9,98.0,99.0,0.0,-0.03
0.0,0.0,0.0,17.5,99.0,99.0,0.0,-0.02
0.0,0.0,0.0,17.3,99.0,99.0,0.0,-0.02
0.0,0.0,0.0,17.0,99.0,100.0,0.0,-0.02
0.0,0.0,0.0,17.0,100.0,100.0,0.1,-0.03
0.0,0.0,0.0,18.4,100.0,100.0,0.471,-0.03
0.0,0.0,0.0,21.5,87.0,99.0,0.929,-0.04
0.0,0.0,0.0,25.0,64.0,78.0,0.86,-0.04
0.0,0.0,0.0,24.7,73.0,76.0,0.508,-0.03
0.0,0.0,0.0,25.3,69.0,77.0,0.822,-0.03
0.2,0.2,0.2,23.4,75.0,81.0,1.079,-0.03
0.0,0.0,0.2,21.4,82.0,84.0,0.477,-0.02
0.8,0.4,1.0,20.2,77.0,86.0,0.841,-0.02
0.0,0.0,0.0,23.3,58.0,79.0,2.015,-0.02
0.0,0.0,0.0,24.2,55.0,62.0,1.079,-0.02
0.0,0.0,0.0,23.9,54.0,62.0,0.854,-0.02
1.8,0.2,0.0,21.4,63.0,87.0,0.05,-0.01
